mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,max_monthly_corpus_return,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
0.0029793004388585414,33.333333333333336,0.09467069878742902,0.002332523005999455,0.02890543469735102,-0.08497283329814331,0.10704540971508614,0.0,0.0,1.0
0.0029793004388585414,33.333333333333336,0.09467069878742902,0.002332523005999455,0.02890543469735102,-0.08497283329814331,0.10704540971508614,0.0,0.0,1.5
0.0029793004388585414,33.333333333333336,0.09467069878742902,0.002332523005999455,0.02890543469735102,-0.08497283329814331,0.10704540971508614,0.0,0.0,2.0
0.0029793004388585414,33.333333333333336,0.09467069878742902,0.002332523005999455,0.02890543469735102,-0.08497283329814331,0.10704540971508614,0.0,0.0,2.5
0.00245057795728918,39.11666666666667,0.060352058906822874,0.0019240774834761165,0.02903078105899517,-0.08497283329814331,0.10704540971508614,0.0,0.0,3.0
0.0048639614729983965,50.166666666666664,0.3215359803697065,0.0037958156956453,0.03446811985905521,-0.07429626099301256,0.14021620424528702,0.0,0.0,3.5
0.004471124305865757,53.016666666666666,0.3042350571633027,0.00303473574016031,0.036098950332597954,-0.07429626099301256,0.14021620424528702,0.0,0.0,4.0
0.004761941770906973,56.06666666666667,0.31005359696832124,0.004287720074068067,0.034945113826464834,-0.07429626099301256,0.14021620424528702,0.0,0.0,4.5
0.004565579669146548,56.95,0.31358137814754655,0.0044030717638163,0.03522095470170397,-0.07429626099301256,0.14021620424528702,0.0,0.0,5.0
0.004467307477170969,57.46666666666667,0.31186696657412355,0.005590351429639608,0.03626028740341329,-0.07429626099301256,0.14021620424528702,0.0,0.0,5.5
0.004536301323047855,61.516666666666666,0.2918026822700697,0.005017991178759403,0.03735419148913781,-0.07429626099301256,0.14021620424528702,0.0,0.0,6.0
0.004819589061465596,64.45,0.32604478852888863,0.00571718994219157,0.03786885832698736,-0.07429626099301256,0.14021620424528702,0.0,0.0,6.5
0.004527681165028038,71.8,0.39073029295030043,0.005763566380224592,0.03524855988722639,-0.06653856073531905,0.12819356165012863,0.0,0.0,7.0
0.004412193537105135,74.61666666666666,0.39715509454757264,0.007379884368258881,0.03471101206012707,-0.06653856073531905,0.12819356165012863,0.0,0.0,7.5
0.0043810798073310375,74.63333333333334,0.3965326204274898,0.0074137387475799255,0.03470183494458246,-0.06653856073531905,0.12819356165012863,0.0,0.0,8.0
0.003549676050463095,79.25,0.3765956079035139,0.007283653657056753,0.03519768901368658,-0.06653856073531905,0.12819356165012863,0.0,0.0,8.5
0.004157184317564749,82.51666666666667,0.37459979739438837,0.007868582287758052,0.035055055635715156,-0.06653856073531905,0.12819356165012863,0.0,0.0,9.0
0.0038046673715865964,85.23333333333333,0.38294211969861686,0.007507475649382806,0.035168812970819266,-0.06653856073531905,0.12819356165012863,0.0,0.0,9.5
0.003919593949376832,85.91666666666667,0.38870443750703554,0.007572071049718354,0.03514654206108495,-0.06653856073531905,0.12819356165012863,0.0,0.0,10.0
0.003988457799670145,93.98333333333333,0.4655527109324841,0.006363623783591874,0.034935533463592065,-0.08700850467740306,0.114972682399193,0.00061908831002222,0.0,10.5
0.004019312679964613,94.3,0.46619611109017833,0.006343414792975882,0.03495831240613965,-0.08700850467740306,0.114972682399193,0.00061908831002222,0.0,11.0
0.00456003910438155,100.78333333333333,0.44288374512086554,0.003916727224354472,0.03486037958577529,-0.08700850467740306,0.114972682399193,0.0,0.0,11.5
0.0045379108871225725,101.33333333333333,0.44389709012546774,0.003927207449368826,0.03485986871721659,-0.08700850467740306,0.114972682399193,0.0,0.0,12.0
0.004312587056047786,102.46666666666667,0.43722805330813236,0.003280548469836612,0.03491666562465644,-0.08700850467740306,0.114972682399193,0.0,0.0,12.5
0.004341144576371641,102.9,0.439796761487048,0.0033312834264617322,0.03495130022363454,-0.08700850467740306,0.114972682399193,0.00061908831002222,0.0,13.0
0.00465803227320301,106.16666666666667,0.487706069152862,0.0040982863104967885,0.035350251275951906,-0.08700850467740306,0.114972682399193,0.00061908831002222,0.0,13.5
