mean_of_mean_performance,number_of_monthly_predictions,combined_metric,mean_monthly_corpus_return,std_monthly_corpus_return,min_monthly_corpus_return,max_monthly_corpus_return,median_monthly_corpus_return,mode_monthly_corpus_return,k_percent
0.005754637051541899,39.6,-0.06672586574566651,0.001504218636691763,0.03686641992487702,-0.08656325542039689,0.13438875025769836,0.0,0.0,1.0
0.005754637051541899,39.6,-0.06672586574566651,0.001504218636691763,0.03686641992487702,-0.08656325542039689,0.13438875025769836,0.0,0.0,1.5
0.005754637051541899,39.6,-0.06672586574566651,0.001504218636691763,0.03686641992487702,-0.08656325542039689,0.13438875025769836,0.0,0.0,2.0
0.004091462650778867,57.36666666666667,-0.1019567299740185,0.013653357089625489,0.08680751702997025,-0.07741696573832879,0.6128214435814683,0.001605150452178794,-0.07741696573832879,2.5
0.0021397826501366934,79.56666666666666,-0.14047734344927457,0.014998095587160818,0.08951106927923319,-0.08635318384538437,0.6128214435814683,0.0005612917105881632,-0.08635318384538437,3.0
0.002249486282097863,81.3,-0.1296068219396066,0.015138384148667207,0.0894153014694817,-0.08635318384538437,0.6128214435814683,0.0005612917105881632,-0.08635318384538437,3.5
0.002249486282097863,81.3,-0.1296068219396066,0.015138384148667207,0.0894153014694817,-0.08635318384538437,0.6128214435814683,0.0005612917105881632,-0.08635318384538437,4.0
0.002246019931336507,81.48333333333333,-0.13163436707153126,0.015159384057903909,0.08940386472624935,-0.08635318384538437,0.6128214435814683,0.0005612917105881632,-0.08635318384538437,4.5
0.0018197142456662851,88.96666666666667,-0.18441772385287952,0.014526374709127555,0.0898675253032116,-0.08635318384538437,0.6128214435814683,0.00014557961589567459,-0.08635318384538437,5.0
0.005213959236249187,94.2,-0.15553526963431938,0.015916008879826922,0.089747744628619,-0.07781981071578792,0.6128214435814683,4.779527374099146e-05,-0.07781981071578792,5.5
0.004918237995930532,107.86666666666666,-0.11890480503274797,0.013703087544909814,0.09002031355807723,-0.07781981071578792,0.6128214435814683,-0.0005000464202136734,-0.07781981071578792,6.0
0.004943599404815798,108.25,-0.11321054665213764,0.013762299496811273,0.08998503264354712,-0.07781981071578792,0.6128214435814683,-0.0005000464202136734,-0.07781981071578792,6.5
0.001976488964957042,112.08333333333333,-0.12011487543637063,0.0071337088835023025,0.049399108854587856,-0.07781981071578792,0.18280214632346858,0.003157045933694924,-0.07781981071578792,7.0
0.0017134861365372058,114.06666666666666,-0.15464711826648422,0.0052975196816421695,0.05010254991428888,-0.09417668018828906,0.18280214632346858,-0.0005607507781578147,-0.09417668018828906,7.5
0.0016167570488412094,116.36666666666666,-0.10810523337947617,0.005132810257267187,0.049997585972747075,-0.09417668018828906,0.18280214632346858,-0.0005607507781578147,-0.09417668018828906,8.0
0.001879302786188016,119.53333333333333,-0.05764390485498741,0.003761005624939608,0.04902520580192681,-0.09417668018828906,0.18280214632346858,-0.0005607507781578147,-0.09417668018828906,8.5
0.0019244929365982272,119.56666666666666,-0.054577704805347314,0.003764208190125608,0.04902507965479753,-0.09417668018828906,0.18280214632346858,-0.0005607507781578147,-0.09417668018828906,9.0
0.0019023974279496903,121.83333333333333,-0.04000979534566244,0.004815880037326548,0.05007748838535561,-0.09417668018828906,0.18280214632346858,-0.0005607507781578147,-0.09417668018828906,9.5
0.002166434148816325,122.51666666666667,-0.014226907197356099,0.004953301367289272,0.04970550943518541,-0.09406762624377174,0.18280214632346858,-0.0005607507781578147,-0.09406762624377174,10.0
